,UNIQUE_ID,ROUTE_NAM,STREET_NAM,TPL_TYPE,STATUS,LENGTH,YEAR_CONST,DIRECTION,STREET_TYP,POINT_X,POINT_Y,newLong,newLat
4669,443,Killarney,Killarney,Local Street,Active,102,2013,EW,Residential,496689.2633465333,5452883.891705578,-123.04547277130155,49.228728025953586
4670,443,Killarney,Killarney,Local Street,Active,102,2013,EW,Residential,496687.95270000026,5452847.408200003,-123.04549047164664,49.22839984040391
4671,444,Central Valley,E 6th Ave,Protected Bike Lanes,Active,281,2009,EW,Arterial,494365.5899,5456938.715900004,-123.07744528954943,49.26518509604578
4672,444,Central Valley,E 6th Ave,Protected Bike Lanes,Active,281,2009,EW,Arterial,494300.5946207531,5456939.497756701,-123.07833866364732,49.265191526740786
4673,444,Central Valley,E 6th Ave,Protected Bike Lanes,Active,281,2009,EW,Arterial,494235.5980184814,5456940.161478102,-123.07923205445269,49.26519688786585
4674,444,Central Valley,E 6th Ave,Protected Bike Lanes,Active,281,2009,EW,Arterial,494170.6030774601,5456940.968759945,-123.08012542470033,49.26520353345257
4675,444,Central Valley,E 6th Ave,Protected Bike Lanes,Active,281,2009,EW,Arterial,494105.61591875553,5456942.083930112,-123.08101869274556,49.26521294172126
4676,444,Central Valley,E 6th Ave,Protected Bike Lanes,Active,281,2009,EW,Arterial,494084.4478000002,5456944.1248,-123.08130967977291,49.26523109535066
4677,445,Central Valley,E 1st Ave,Protected Bike Lanes,Active,139,2010,EW,Residential,492538.42620000057,5457493.063100001,-123.10257005838398,49.270151987354694
4678,445,Central Valley,E 1st Ave,Protected Bike Lanes,Active,139,2010,EW,Residential,492603.3986867098,5457491.172076292,-123.10167688467824,49.27013576665215
4679,445,Central Valley,E 1st Ave,Protected Bike Lanes,Active,139,2010,EW,Residential,492668.3711734209,5457489.281052588,-123.10078371154768,49.2701195390449
4680,445,Central Valley,E 1st Ave,Protected Bike Lanes,Active,139,2010,EW,Residential,492677.55009999964,5457489.013900002,-123.10065752940524,49.27011724594839
4681,446,Central Valley,Grandview HWY North,Painted Lanes,Active,627,2009,EW,Sec Arterial,494367.3380000014,5457058.8814,-123.07742295304134,49.26626602391313
4682,446,Central Valley,Grandview HWY North,Painted Lanes,Active,627,2009,EW,Sec Arterial,494425.4965346828,5457029.854087967,-123.07662313962331,49.266005450581545
4683,446,Central Valley,Grandview HWY North,Painted Lanes,Active,627,2009,EW,Sec Arterial,494483.65506936423,5457000.826775938,-123.07582333462408,49.26574487169756
4684,446,Central Valley,Grandview HWY North,Painted Lanes,Active,627,2009,EW,Sec Arterial,494541.8122354178,5456971.796722025,-123.07502355681822,49.265484262585304
4685,446,Central Valley,Grandview HWY North,Painted Lanes,Active,627,2009,EW,Sec Arterial,494599.9684994519,5456942.764861016,-123.07422379980581,49.26522363165805
4686,446,Central Valley,Grandview HWY North,Painted Lanes,Active,627,2009,EW,Sec Arterial,494658.1479557408,5456913.779698318,-123.07342373305946,49.26496341544221
4687,446,Central Valley,Grandview HWY North,Painted Lanes,Active,627,2009,EW,Sec Arterial,494716.423037149,5456884.9870797,-123.0726223629058,49.26470492646824
4688,446,Central Valley,Grandview HWY North,Painted Lanes,Active,627,2009,EW,Sec Arterial,494774.6981185563,5456856.194461083,-123.07182100111966,49.26444643192067
4689,446,Central Valley,Grandview HWY North,Painted Lanes,Active,627,2009,EW,Sec Arterial,494832.3121532528,5456826.10957114,-123.07102871695086,49.264176301980726
4690,446,Central Valley,Grandview HWY North,Painted Lanes,Active,627,2009,EW,Sec Arterial,494889.65183141455,5456795.500945957,-123.07024020568659,49.2639014531976
4691,446,Central Valley,Grandview HWY North,Painted Lanes,Active,627,2009,EW,Sec Arterial,494926.30730000045,5456775.0692,-123.06973612864606,49.263717970808344
4692,447,Central Valley,Grandview HWY North,Local Street,Active,659,2003,EW,Sec Arterial,495764.0026000021,5456262.143600002,-123.05821687947449,49.25911047680186
4693,447,Central Valley,Grandview HWY North,Local Street,Active,659,2003,EW,Sec Arterial,495819.38716512267,5456228.120815132,-123.05745535404738,49.25880481585607
4694,447,Central Valley,Grandview HWY North,Local Street,Active,659,2003,EW,Sec Arterial,495874.8468822427,5456194.221520698,-123.0566928064671,49.25850026120016
4695,447,Central Valley,Grandview HWY North,Local Street,Active,659,2003,EW,Sec Arterial,495934.07073221635,5456167.743569683,-123.05587861274392,49.25826248304916
4696,447,Central Valley,Grandview HWY North,Local Street,Active,659,2003,EW,Sec Arterial,495997.97520507127,5456157.695867017,-123.05500026497637,49.25817252329179
4697,447,Central Valley,Grandview HWY North,Local Street,Active,659,2003,EW,Sec Arterial,496062.9715577569,5456158.266316319,-123.05410701901535,49.25817807637105
4698,447,Central Valley,Grandview HWY North,Local Street,Active,659,2003,EW,Sec Arterial,496127.9699516371,5456158.72325515,-123.0532137436983,49.258182601507094
4699,447,Central Valley,Grandview HWY North,Local Street,Active,659,2003,EW,Sec Arterial,496192.96827201545,5456159.190495826,-123.05232046932066,49.25818721240362
4700,447,Central Valley,Grandview HWY North,Local Street,Active,659,2003,EW,Sec Arterial,496257.9665686833,5456159.661059536,-123.05142719512817,49.25819184628512
4701,447,Central Valley,Grandview HWY North,Local Street,Active,659,2003,EW,Sec Arterial,496322.48598749936,5456164.080876557,-123.05054053830807,49.25823199473916
4702,447,Central Valley,Grandview HWY North,Local Street,Active,659,2003,EW,Sec Arterial,496385.7130469363,5456179.158640154,-123.04967173731967,49.25836799920722
4703,447,Central Valley,Grandview HWY North,Local Street,Active,659,2003,EW,Sec Arterial,496394.27370000165,5456181.200099999,-123.04955410529415,49.25838641308441
4704,448,Central Valley,Grandview HWY North,Local Street,Active,85,2003,EW,Sec Arterial,495624.44170000125,5456347.8462000005,-123.06013585212072,49.25988040690003
4705,448,Central Valley,Grandview HWY North,Local Street,Active,85,2003,EW,Sec Arterial,495679.84807979036,5456313.858951237,-123.0593740035773,49.25957507846109
4706,448,Central Valley,Grandview HWY North,Local Street,Active,85,2003,EW,Sec Arterial,495696.90620000195,5456303.395199999,-123.05913945298468,49.259481075108155
4707,449,Central Valley,Grandview HWY North,Local Street,Active,217,2003,EW,Sec Arterial,495345.220900001,5456519.3313,-123.06397533805492,49.26142088905893
4708,449,Central Valley,Grandview HWY North,Local Street,Active,217,2003,EW,Sec Arterial,495400.61134455446,5456485.318088958,-123.06321366084124,49.26111535238259
4709,449,Central Valley,Grandview HWY North,Local Street,Active,217,2003,EW,Sec Arterial,495455.9978051875,5456451.298389092,-123.06245204770975,49.260809752267086
4710,449,Central Valley,Grandview HWY North,Local Street,Active,217,2003,EW,Sec Arterial,495511.38716327865,5456417.28340744,-123.06169040421183,49.26050418957377
4711,449,Central Valley,Grandview HWY North,Local Street,Active,217,2003,EW,Sec Arterial,495529.9855000004,5456405.864400003,-123.06143466584471,49.26040160947565
4712,450,Central Valley,Central Valley Greenway,Protected Bike Lanes,Active,888,2009,EW,Pathway,496394.1665000003,5456171.242100002,-123.04955548887986,49.25829683816553
4713,450,Central Valley,Central Valley Greenway,Protected Bike Lanes,Active,888,2009,EW,Pathway,496457.9150564475,5456183.935466424,-123.04867949592162,49.25841139009605
4714,450,Central Valley,Central Valley Greenway,Protected Bike Lanes,Active,888,2009,EW,Pathway,496521.6636128938,5456196.628832839,-123.04780349890412,49.258525935383794
4715,450,Central Valley,Central Valley Greenway,Protected Bike Lanes,Active,888,2009,EW,Pathway,496585.414832646,5456209.308755439,-123.04692746111053,49.25864035311367
4716,450,Central Valley,Central Valley Greenway,Protected Bike Lanes,Active,888,2009,EW,Pathway,496647.4215067262,5456225.654804302,-123.04607542571705,49.25878773221093
4717,450,Central Valley,Central Valley Greenway,Protected Bike Lanes,Active,888,2009,EW,Pathway,496702.45069949236,5456256.934597764,-123.04531940197926,49.25906939958874
4718,450,Central Valley,Central Valley Greenway,Protected Bike Lanes,Active,888,2009,EW,Pathway,496766.6049523391,5456264.5575788375,-123.04443776893275,49.25913831236697
4719,450,Central Valley,Central Valley Greenway,Protected Bike Lanes,Active,888,2009,EW,Pathway,496831.1325499434,5456268.581048524,-123.04355097391337,49.25917484199813
